trip_id,start_time,end_time,headway_secs,exact_times
MP-A04-MM07-S,14:45:00,20:00:00,540,
MP-A04-MM07-S,20:00:00,22:40:00,600,
MP-A05-1-MM26-D,03:45:00,06:30:00,1140,
MP-A05-1-MM26-D,06:30:00,09:00:00,1020,
MP-A05-1-MM26-D,09:00:00,14:45:00,960,
MP-A05-1-MM26-D,14:45:00,20:00:00,960,
MP-A05-1-MM26-D,20:00:00,22:55:00,1080,
MP-A05-1-MM26-LV,03:45:00,06:30:00,840,
MP-A05-1-MM26-LV,06:30:00,09:00:00,540,
MP-A05-1-MM26-LV,09:00:00,14:45:00,600,
MP-A05-1-MM26-LV,14:45:00,20:00:00,540,
MP-A05-1-MM26-LV,20:00:00,22:55:00,900,
MP-A05-1-MM26-S,03:45:00,06:30:00,1020,
MP-A05-1-MM26-S,06:30:00,09:00:00,840,
MP-A05-1-MM26-S,09:00:00,14:45:00,840,
MP-A05-1-MM26-S,14:45:00,20:00:00,840,
MP-A05-1-MM26-S,20:00:00,22:55:00,960,
MP-A05-1-MM27-D,03:45:00,06:30:00,1140,
MP-A05-1-MM27-D,06:30:00,09:00:00,1020,
MP-A05-1-MM27-D,09:00:00,14:45:00,960,
MP-A05-1-MM27-D,14:45:00,20:00:00,960,
MP-A05-1-MM27-D,20:00:00,22:55:00,1080,
MP-A05-1-MM27-LV,03:45:00,06:30:00,840,
MP-A05-1-MM27-LV,06:30:00,09:00:00,540,
MP-A05-1-MM27-LV,09:00:00,14:45:00,600,
MP-A05-1-MM27-LV,14:45:00,20:00:00,540,
MP-A05-1-MM27-LV,20:00:00,22:55:00,900,
MP-A05-1-MM27-S,03:45:00,06:30:00,1020,
MP-A05-1-MM27-S,06:30:00,09:00:00,840,
MP-A05-1-MM27-S,09:00:00,14:45:00,840,
MP-A05-1-MM27-S,14:45:00,20:00:00,840,
MP-A05-1-MM27-S,20:00:00,22:55:00,960,
MP-A06-MM08-D,04:20:00,06:35:00,960,
MP-A06-MM08-D,06:35:00,21:30:00,960,
MP-A06-MM08-D,21:30:00,25:00:00,900,
MP-A06-MM08-LV,04:20:00,06:35:00,900,
MP-A06-MM08-LV,06:35:00,21:30:00,720,
MP-A06-MM08-LV,21:30:00,25:00:00,900,
MP-A06-MM08-S,04:20:00,06:35:00,960,
MP-A06-MM08-S,06:35:00,21:30:00,960,
MP-A06-MM08-S,21:30:00,25:00:00,900,
MP-A06-MM11-D,04:20:00,06:35:00,960,
MP-A06-MM11-D,06:35:00,21:30:00,960,
MP-A06-MM11-D,21:30:00,25:00:00,900,
MP-A06-MM11-LV,04:20:00,06:35:00,900,
MP-A06-MM11-LV,06:35:00,21:30:00,720,
MP-A06-MM11-LV,21:30:00,25:00:00,900,
MP-A06-MM11-S,04:20:00,06:35:00,960,
MP-A06-MM11-S,06:35:00,21:30:00,960,
MP-A06-MM11-S,21:30:00,25:00:00,900,
MP-A07-MM09-D,03:40:00,06:35:00,1200,
MP-A07-MM09-D,06:35:00,09:30:00,1140,
MP-A07-MM09-D,09:30:00,14:30:00,1080,
MP-A07-MM09-D,14:30:00,20:30:00,1020,
MP-A07-MM09-D,20:30:00,23:15:00,1140,
MP-A07-MM09-LV,03:40:00,06:35:00,900,
MP-A07-MM09-LV,06:35:00,09:30:00,600,
MP-A07-MM09-LV,09:30:00,14:30:00,780,
MP-A07-MM09-LV,14:30:00,20:30:00,600,
MP-A07-MM09-LV,20:30:00,23:15:00,840,
MP-A07-MM09-S,03:40:00,06:35:00,900,
MP-A07-MM09-S,06:35:00,09:30:00,840,
MP-A07-MM09-S,09:30:00,14:30:00,840,
MP-A07-MM09-S,14:30:00,20:30:00,840,
MP-A07-MM09-S,20:30:00,23:15:00,960,
MP-A07-MM10-D,03:40:00,06:35:00,1200,
MP-A07-MM10-D,06:35:00,09:30:00,1140,
MP-A07-MM10-D,09:30:00,14:30:00,1080,
MP-A07-MM10-D,14:30:00,20:30:00,1020,
MP-A07-MM10-D,20:30:00,23:15:00,1140,
MP-A07-MM10-LV,03:40:00,06:35:00,900,
MP-A07-MM10-LV,06:35:00,09:30:00,600,
MP-A07-MM10-LV,09:30:00,14:30:00,780,
MP-A07-MM10-LV,14:30:00,20:30:00,600,
MP-A07-MM10-LV,20:30:00,23:15:00,840,
MP-A07-MM10-S,03:40:00,06:35:00,900,
MP-A07-MM10-S,06:35:00,09:30:00,840,
MP-A07-MM10-S,09:30:00,14:30:00,840,
MP-A07-MM10-S,14:30:00,20:30:00,840,
MP-A07-MM10-S,20:30:00,23:15:00,960,
MP-C01-MM12-D,05:00:00,06:00:00,900,
MP-C01-MM12-D,06:00:00,21:30:00,720,
MP-C01-MM12-D,21:30:00,23:30:00,840,
MP-C01-MM12-LV,04:30:00,06:00:00,660,
MP-C01-MM12-LV,06:00:00,21:30:00,420,
MP-C01-MM12-LV,21:30:00,23:30:00,660,
MP-C01-MM12-S,04:30:00,06:00:00,780,
MP-C01-MM12-S,06:00:00,21:30:00,540,
MP-C01-MM12-S,21:30:00,23:30:00,780,
MP-C01-MM13-D,05:00:00,06:00:00,900,
MP-C01-MM13-D,06:00:00,21:30:00,720,
MP-C01-MM13-D,21:30:00,23:30:00,840,
MP-C01-MM13-LV,04:30:00,06:00:00,660,
MP-C01-MM13-LV,06:00:00,21:30:00,420,
MP-C01-MM13-LV,21:30:00,23:30:00,660,
MP-C01-MM13-S,04:30:00,06:00:00,780,
MP-C01-MM13-S,06:00:00,21:30:00,540,
MP-C01-MM13-S,21:30:00,23:30:00,780,
MP-C02-MM14-D,05:00:00,06:30:00,960,
MP-C02-MM14-D,06:30:00,09:30:00,780,
MP-C02-MM14-D,09:30:00,15:00:00,960,
MP-C02-MM14-D,15:00:00,21:30:00,780,
MP-C02-MM14-D,21:30:00,23:30:00,960,
MP-C02-MM14-LV,05:00:00,06:30:00,720,
MP-C02-MM14-LV,06:30:00,09:30:00,480,
MP-C02-MM14-LV,09:30:00,15:00:00,660,
MP-C02-MM14-LV,15:00:00,21:30:00,480,
MP-C02-MM14-LV,21:30:00,23:30:00,720,
MP-C02-MM14-S,05:00:00,06:30:00,780,
MP-C02-MM14-S,06:30:00,09:30:00,540,
MP-C02-MM14-S,09:30:00,15:00:00,720,
MP-C02-MM14-S,15:00:00,21:30:00,540,
MP-C02-MM14-S,21:30:00,23:30:00,720,
MP-C02-MM15-D,05:00:00,06:30:00,960,
MP-C02-MM15-D,06:30:00,09:30:00,780,
MP-C02-MM15-D,09:30:00,15:00:00,960,
MP-C02-MM15-D,15:00:00,21:30:00,780,
MP-C02-MM15-D,21:30:00,23:30:00,960,
MP-C02-MM15-LV,05:00:00,06:30:00,720,
MP-C02-MM15-LV,06:30:00,09:30:00,480,
MP-C02-MM15-LV,09:30:00,15:00:00,660,
MP-C02-MM15-LV,15:00:00,21:30:00,480,
MP-C02-MM15-LV,21:30:00,23:30:00,720,
MP-C02-MM15-S,05:00:00,06:30:00,780,
MP-C02-MM15-S,06:30:00,09:30:00,540,
MP-C02-MM15-S,09:30:00,15:00:00,720,
MP-C02-MM15-S,15:00:00,21:30:00,540,
MP-C02-MM15-S,21:30:00,23:30:00,720,
MP-C03-MM22-LV,04:30:00,06:30:00,660,
MP-C03-MM22-LV,06:30:00,09:30:00,360,
MP-C03-MM22-LV,09:30:00,15:00:00,660,
MP-C03-MM22-LV,15:00:00,21:00:00,360,
MP-C03-MM22-LV,21:00:00,23:30:00,720,
MP-C03-MM22-S,04:30:00,06:30:00,660,
MP-C03-MM22-S,06:30:00,10:00:00,420,
MP-C03-MM22-S,10:00:00,12:30:00,660,
MP-C03-MM22-S,12:30:00,21:00:00,420,
MP-C03-MM22-S,21:00:00,23:30:00,720,
MP-C03-MM23-LV,04:30:00,06:30:00,660,
MP-C03-MM23-LV,06:30:00,09:30:00,360,
MP-C03-MM23-LV,09:30:00,15:00:00,660,
MP-C03-MM23-LV,15:00:00,21:00:00,360,
MP-C03-MM23-LV,21:00:00,23:30:00,720,
MP-C03-MM23-S,04:30:00,06:30:00,660,
MP-C03-MM23-S,06:30:00,10:00:00,420,
MP-C03-MM23-S,10:00:00,12:30:00,660,
MP-C03-MM23-S,12:30:00,21:00:00,420,
MP-C03-MM23-S,21:00:00,23:30:00,720,
MP-T01-MM19-D,04:30:00,05:30:00,900,
MP-T01-MM19-D,05:30:00,06:30:00,540,
MP-T01-MM19-D,06:30:00,09:30:00,480,
MP-T01-MM19-D,09:30:00,16:00:00,600,
MP-T01-MM19-D,16:00:00,20:00:00,480,
MP-T01-MM19-D,20:00:00,23:30:00,900,
MP-T01-MM19-LV,04:30:00,05:30:00,540,
MP-T01-MM19-LV,05:30:00,06:30:00,420,
MP-T01-MM19-LV,06:30:00,09:30:00,360,
MP-T01-MM19-LV,09:30:00,16:00:00,420,
MP-T01-MM19-LV,16:00:00,20:00:00,300,
MP-T01-MM19-LV,20:00:00,23:30:00,540,
MP-T01-MM19-S,04:30:00,05:30:00,660,
MP-T01-MM19-S,05:30:00,06:30:00,540,
MP-T01-MM19-S,06:30:00,09:30:00,420,
MP-T01-MM19-S,09:30:00,16:00:00,480,
MP-T01-MM19-S,16:00:00,20:00:00,420,
MP-T01-MM19-S,20:00:00,23:30:00,600,
MP-T01-MM21-D,04:30:00,05:30:00,900,
MP-T01-MM21-D,05:30:00,06:30:00,540,
MP-T01-MM21-D,06:30:00,09:30:00,480,
MP-T01-MM21-D,09:30:00,16:00:00,600,
MP-T01-MM21-D,16:00:00,20:00:00,480,
MP-T01-MM21-D,20:00:00,23:30:00,900,
MP-T01-MM21-LV,04:30:00,05:30:00,540,
MP-T01-MM21-LV,05:30:00,06:30:00,420,
MP-T01-MM21-LV,06:30:00,09:30:00,360,
MP-T01-MM21-LV,09:30:00,16:00:00,420,
MP-T01-MM21-LV,16:00:00,20:00:00,300,
MP-T01-MM21-LV,20:00:00,23:30:00,540,
MP-T01-MM21-S,04:30:00,05:30:00,660,
MP-T01-MM21-S,05:30:00,06:30:00,540,
MP-T01-MM21-S,06:30:00,09:30:00,420,
MP-T01-MM21-S,09:30:00,16:00:00,480,
MP-T01-MM21-S,16:00:00,20:00:00,420,
MP-T01-MM21-S,20:00:00,23:30:00,600,
MP-T02-MM18-LV,05:00:00,06:00:00,540,
MP-T02-MM18-LV,06:00:00,16:00:00,420,
MP-T02-MM18-LV,16:00:00,20:00:00,360,
MP-T02-MM18-LV,20:00:00,21:30:00,540,
MP-T02-MM18-S,05:00:00,06:00:00,720,
MP-T02-MM18-S,06:00:00,09:00:00,480,
MP-T02-MM18-S,09:00:00,16:00:00,600,
MP-T02-MM18-S,16:00:00,20:00:00,480,
MP-T02-MM18-S,20:00:00,21:30:00,660,
MP-T02-MM20-LV,05:00:00,06:00:00,540,
MP-T02-MM20-LV,06:00:00,16:00:00,420,
MP-T02-MM20-LV,16:00:00,20:00:00,360,
MP-T02-MM20-LV,20:00:00,21:30:00,540,
MP-T02-MM20-S,05:00:00,06:00:00,720,
MP-T02-MM20-S,06:00:00,09:00:00,480,
MP-T02-MM20-S,09:00:00,16:00:00,600,
MP-T02-MM20-S,16:00:00,20:00:00,480,
MP-T02-MM20-S,20:00:00,21:30:00,660,
MP-T03-MM16-LV,05:00:00,06:00:00,540,
MP-T03-MM16-LV,06:00:00,09:00:00,300,
MP-T03-MM16-LV,09:00:00,16:00:00,480,
MP-T03-MM16-LV,16:00:00,20:00:00,300,
MP-T03-MM16-LV,20:00:00,21:45:00,480,
MP-T03-MM16-S,05:00:00,06:00:00,600,
MP-T03-MM16-S,06:00:00,09:00:00,420,
MP-T03-MM16-S,09:00:00,16:00:00,600,
MP-T03-MM16-S,16:00:00,20:00:00,360,
MP-T03-MM16-S,20:00:00,21:45:00,600,
MP-T03-MM17-LV,05:00:00,06:00:00,540,
MP-T03-MM17-LV,06:00:00,09:00:00,300,
MP-T03-MM17-LV,09:00:00,16:00:00,480,
MP-T03-MM17-LV,16:00:00,20:00:00,300,
MP-T03-MM17-LV,20:00:00,21:45:00,480,
MP-T03-MM17-S,05:00:00,06:00:00,600,
MP-T03-MM17-S,06:00:00,09:00:00,420,
MP-T03-MM17-S,09:00:00,16:00:00,600,
MP-T03-MM17-S,16:00:00,20:00:00,360,
MP-T03-MM17-S,20:00:00,21:45:00,600,
MT_L3-1-D,05:00:00,06:00:00,720,
MT_L3-1-D,06:00:00,09:30:00,420,
MT_L3-1-D,09:30:00,15:00:00,540,
MT_L3-1-D,15:00:00,22:00:00,420,
MT_L3-1-D,22:00:00,23:00:00,720,
MT_L3-1-LV,05:00:00,06:00:00,720,
MT_L3-1-LV,06:00:00,09:30:00,420,
MT_L3-1-LV,09:30:00,15:00:00,540,
MT_L3-1-LV,15:00:00,22:00:00,420,
MT_L3-1-LV,22:00:00,23:00:00,720,
MT_L3-1-S,05:00:00,06:00:00,720,
MT_L3-1-S,06:00:00,09:30:00,420,
MT_L3-1-S,09:30:00,15:00:00,540,
MT_L3-1-S,15:00:00,22:00:00,420,
MT_L3-1-S,22:00:00,23:00:00,720,
MT_L3-2-D,05:00:00,06:00:00,720,
MT_L3-2-D,06:00:00,09:30:00,420,
MT_L3-2-D,09:30:00,15:00:00,540,
MT_L3-2-D,15:00:00,22:00:00,420,
MT_L3-2-D,22:00:00,23:00:00,720,
MT_L3-2-LV,05:00:00,06:00:00,720,
MT_L3-2-LV,06:00:00,09:30:00,420,
MT_L3-2-LV,09:30:00,15:00:00,540,
MT_L3-2-LV,15:00:00,22:00:00,420,
MT_L3-2-LV,22:00:00,23:00:00,720,
MT_L3-2-S,05:00:00,06:00:00,720,
MT_L3-2-S,06:00:00,09:30:00,420,
MT_L3-2-S,09:30:00,15:00:00,540,
MT_L3-2-S,15:00:00,22:00:00,420,
MT_L3-2-S,22:00:00,23:00:00,720,
ST_01,05:18:00,05:30:00,720,
ST_01,05:30:00,06:06:00,540,
ST_01,06:06:00,10:02:00,240,
ST_01,10:02:00,21:02:00,300,
ST_01,21:02:00,21:26:00,480,
ST_01,21:26:00,21:33:00,420,
ST_01,21:33:00,21:39:00,360,
ST_01,21:39:00,21:46:00,420,
ST_01,21:46:00,22:40:00,360,
ST_01,22:40:00,22:47:00,420,
ST_01,22:47:00,22:55:00,480,
ST_02,04:40:00,06:00:00,600,
ST_02,06:00:00,10:00:00,240,
ST_02,10:00:00,21:00:00,300,
ST_02,21:00:00,21:18:00,360,
ST_02,21:18:00,21:25:00,420,
ST_02,21:25:00,21:43:00,360,
ST_02,21:43:00,21:50:00,420,
ST_02,21:50:00,22:08:00,360,
ST_02,22:08:00,22:15:00,420,
ST_03,05:18:00,06:05:00,720,
ST_03,06:05:00,09:05:00,360,
ST_03,09:05:00,18:05:00,600,
ST_03,18:05:00,20:32:00,420,
ST_03,20:32:00,20:36:00,240,
ST_03,20:36:00,20:39:00,180,
ST_03,20:39:00,21:00:00,420,
ST_03,21:00:00,22:50:00,600,
ST_04,05:00:00,06:00:00,720,
ST_04,06:00:00,09:00:00,360,
ST_04,09:00:00,18:00:00,600,
ST_04,18:00:00,20:30:00,360,
ST_04,20:30:00,20:42:00,720,
ST_04,20:42:00,20:48:00,360,
ST_04,20:48:00,21:02:00,420,
ST_04,21:02:00,22:02:00,600,
ST_04,22:02:00,22:54:00,780,
ST_05,05:00:00,06:00:00,720,
ST_05,06:00:00,07:00:00,300,
ST_05,07:00:00,21:00:00,300,
ST_05,21:00:00,22:00:00,360,
ST_05,22:00:00,23:00:00,720,
ST_06,05:00:00,06:00:00,720,
ST_06,06:00:00,07:00:00,300,
ST_06,07:00:00,21:00:00,300,
ST_06,21:00:00,22:00:00,360,
ST_06,22:00:00,23:00:00,720,
ST_07,05:00:00,06:00:00,600,
ST_07,06:00:00,09:05:00,300,
ST_07,09:05:00,09:12:00,420,
ST_07,09:12:00,09:18:00,360,
ST_07,09:18:00,09:25:00,420,
ST_07,09:25:00,09:43:00,360,
ST_07,09:43:00,09:50:00,420,
ST_07,09:50:00,10:00:00,300,
ST_07,10:00:00,10:12:00,360,
ST_07,10:12:00,10:17:00,300,
ST_07,10:17:00,10:24:00,420,
ST_07,10:24:00,10:48:00,360,
ST_07,10:48:00,11:02:00,420,
ST_07,11:02:00,11:07:00,300,
ST_07,11:07:00,11:11:00,240,
ST_07,11:11:00,11:31:00,300,
ST_07,11:31:00,11:35:00,240,
ST_07,11:35:00,14:00:00,300,
ST_07,14:00:00,14:06:00,360,
ST_07,14:06:00,14:16:00,300,
ST_07,14:16:00,14:22:00,360,
ST_07,14:22:00,14:36:00,420,
ST_07,14:36:00,14:46:00,300,
ST_07,14:46:00,15:00:00,420,
ST_07,15:00:00,17:54:00,360,
ST_07,17:54:00,18:01:00,420,
ST_07,18:01:00,18:31:00,300,
ST_07,18:31:00,18:35:00,240,
ST_07,18:35:00,21:00:00,300,
ST_07,21:00:00,22:00:00,600,
ST_08,05:00:00,09:00:00,300,
ST_08,09:00:00,09:24:00,360,
ST_08,09:24:00,09:25:00,60,
ST_08,09:25:00,09:30:00,300,
ST_08,09:30:00,09:48:00,360,
ST_08,09:48:00,09:55:00,420,
ST_08,09:55:00,10:55:00,360,
ST_08,10:55:00,11:02:00,420,
ST_08,11:02:00,12:02:00,300,
ST_08,12:02:00,12:06:00,240,
ST_08,12:06:00,13:51:00,300,
ST_08,13:51:00,13:55:00,240,
ST_08,13:55:00,14:00:00,300,
ST_08,14:00:00,14:24:00,360,
ST_08,14:24:00,14:25:00,60,
ST_08,14:25:00,14:30:00,300,
ST_08,14:30:00,17:06:00,360,
ST_08,17:06:00,17:13:00,420,
ST_08,17:13:00,17:31:00,360,
ST_08,17:31:00,17:38:00,420,
ST_08,17:38:00,17:50:00,360,
ST_08,17:50:00,17:55:00,300,
ST_08,17:55:00,17:57:00,120,
ST_08,17:57:00,18:04:00,420,
ST_08,18:04:00,18:19:00,300,
ST_08,18:19:00,18:27:00,240,
ST_08,18:27:00,19:07:00,300,
ST_08,19:07:00,19:11:00,240,
ST_08,19:11:00,19:26:00,300,
ST_08,19:26:00,19:30:00,240,
ST_08,19:30:00,21:00:00,300,
ST_08,21:00:00,21:14:00,420,
ST_08,21:14:00,21:15:00,60,
ST_08,21:15:00,21:21:00,360,
ST_08,21:21:00,21:28:00,420,
ST_08,21:28:00,21:30:00,120,
ST_08,21:30:00,21:35:00,300,
ST_08,21:35:00,22:03:00,420,
ST_08,22:03:00,22:11:00,480,
ST_08,22:11:00,22:20:00,540,
ST_08,22:20:00,23:00:00,600,
ST_11,05:20:00,06:08:00,720,
ST_11,06:08:00,06:22:00,420,
ST_11,06:22:00,06:30:00,480,
ST_11,06:30:00,07:19:00,420,
ST_11,07:19:00,07:27:00,480,
ST_11,07:27:00,07:34:00,420,
ST_11,07:34:00,07:41:30,450,
ST_11,07:41:30,07:48:30,420,
ST_11,07:48:30,08:12:30,480,
ST_11,08:12:30,08:19:30,420,
ST_11,08:19:30,08:27:30,480,
ST_11,08:27:30,08:35:00,450,
ST_11,08:35:00,08:43:00,480,
ST_11,08:43:00,08:50:00,420,
ST_11,08:50:00,08:57:30,450,
ST_11,08:57:30,09:04:30,420,
ST_11,09:04:30,09:12:30,480,
ST_11,09:12:30,09:33:30,420,
ST_11,09:33:30,09:41:30,480,
ST_11,09:41:30,09:49:00,450,
ST_11,09:49:00,10:03:00,420,
ST_11,10:03:00,10:11:00,480,
ST_11,10:11:00,10:18:00,420,
ST_11,10:18:00,10:26:00,480,
ST_11,10:26:00,10:33:00,420,
ST_11,10:33:00,10:41:00,480,
ST_11,10:41:00,10:48:00,420,
ST_11,10:48:00,10:56:00,480,
ST_11,10:56:00,11:03:00,420,
ST_11,11:03:00,11:10:30,450,
ST_11,11:10:30,11:31:30,420,
ST_11,11:31:30,12:11:30,480,
ST_11,12:11:30,12:19:00,450,
ST_11,12:19:00,12:27:00,480,
ST_11,12:27:00,12:34:30,450,
ST_11,12:34:30,12:42:30,480,
ST_11,12:42:30,13:17:30,420,
ST_11,13:17:30,13:33:30,480,
ST_11,13:33:30,13:40:30,420,
ST_11,13:40:30,14:28:30,480,
ST_11,14:28:30,15:03:30,420,
ST_11,15:03:30,15:11:30,480,
ST_11,15:11:30,15:25:30,420,
ST_11,15:25:30,15:33:30,480,
ST_11,15:33:30,15:40:30,420,
ST_11,15:40:30,16:12:30,480,
ST_11,16:12:30,16:26:30,420,
ST_11,16:26:30,16:34:30,480,
ST_11,16:34:30,16:48:30,420,
ST_11,16:48:30,17:44:30,480,
ST_11,17:44:30,17:51:30,420,
ST_11,17:51:30,18:07:30,480,
ST_11,18:07:30,18:21:30,420,
ST_11,18:21:30,18:45:30,480,
ST_11,18:45:30,18:52:30,420,
ST_11,18:52:30,19:40:30,480,
ST_11,19:40:30,19:54:30,420,
ST_11,19:54:30,21:06:30,480,
ST_11,21:06:30,21:34:30,840,
ST_11,21:34:30,21:46:30,720,
ST_11,21:46:30,22:00:00,810,
ST_11,22:00:00,22:30:00,900,
ST_11,22:30:00,22:50:00,1200,
ST_12,04:40:00,05:40:00,720,
ST_12,05:40:00,06:08:00,840,
ST_12,06:08:00,06:24:00,480,
ST_12,06:24:00,06:31:00,420,
ST_12,06:31:00,06:39:00,480,
ST_12,06:39:00,06:46:00,420,
ST_12,06:46:00,06:53:30,450,
ST_12,06:53:30,07:00:30,420,
ST_12,07:00:30,07:24:30,480,
ST_12,07:24:30,07:31:30,420,
ST_12,07:31:30,07:55:30,480,
ST_12,07:55:30,08:02:30,420,
ST_12,08:02:30,08:10:30,480,
ST_12,08:10:30,08:31:30,420,
ST_12,08:31:30,08:39:30,480,
ST_12,08:39:30,08:46:30,420,
ST_12,08:46:30,09:02:30,480,
ST_12,09:02:30,09:10:00,450,
ST_12,09:10:00,09:17:00,420,
ST_12,09:17:00,09:25:00,480,
ST_12,09:25:00,09:32:30,450,
ST_12,09:32:30,10:12:30,480,
ST_12,10:12:30,10:33:30,420,
ST_12,10:33:30,10:41:30,480,
ST_12,10:41:30,10:49:00,450,
ST_12,10:49:00,11:17:00,420,
ST_12,11:17:00,11:24:30,450,
ST_12,11:24:30,11:40:30,480,
ST_12,11:40:30,11:48:00,450,
ST_12,11:48:00,11:56:00,480,
ST_12,11:56:00,12:10:00,420,
ST_12,12:10:00,12:17:30,450,
ST_12,12:17:30,12:31:30,420,
ST_12,12:31:30,12:39:30,480,
ST_12,12:39:30,13:00:30,420,
ST_12,13:00:30,13:46:00,480,
ST_12,13:46:00,13:53:30,450,
ST_12,13:53:30,14:01:30,480,
ST_12,14:01:30,14:22:30,420,
ST_12,14:22:30,14:30:00,450,
ST_12,14:30:00,14:37:00,420,
ST_12,14:37:00,14:53:00,480,
ST_12,14:53:00,15:00:00,420,
ST_12,15:00:00,15:08:00,480,
ST_12,15:08:00,15:15:00,420,
ST_12,15:15:00,15:47:00,480,
ST_12,15:47:00,15:54:00,420,
ST_12,15:54:00,16:02:00,480,
ST_12,16:02:00,16:24:30,450,
ST_12,16:24:30,16:40:30,480,
ST_12,16:40:30,17:22:30,420,
ST_12,17:22:30,17:46:30,480,
ST_12,17:46:30,18:07:30,420,
ST_12,18:07:30,18:39:30,480,
ST_12,18:39:30,18:46:30,420,
ST_12,18:46:30,19:02:30,480,
ST_12,19:02:30,19:16:30,420,
ST_12,19:16:30,19:40:30,480,
ST_12,19:40:30,19:47:30,420,
ST_12,19:47:30,20:35:30,480,
ST_12,20:35:30,20:49:30,420,
ST_12,20:49:30,21:05:30,480,
ST_12,21:05:30,21:19:00,810,
ST_12,21:19:00,21:33:00,840,
ST_12,21:33:00,21:45:30,750,
ST_12,21:45:30,22:00:00,870,
ST_12,22:00:00,22:15:00,900,
ST_12,22:15:00,22:17:00,120,
ST_13,05:10:00,21:30:00,600,
ST_13,21:30:00,21:50:00,1200,
ST_13,21:50:00,22:20:00,1800,
ST_13,22:20:00,22:30:00,600,
ST_13,22:30:00,23:50:00,600,
ST_14,04:40:00,21:00:00,600,
ST_14,21:00:00,21:20:00,1200,
ST_14,21:20:00,21:50:00,1800,
ST_14,21:50:00,22:00:00,600,
ST_14,22:00:00,23:20:00,1200,
ST_15,05:00:00,05:45:00,900,
ST_15,05:45:00,06:08:00,1380,
ST_15,06:08:00,06:24:00,960,
ST_15,06:24:00,07:04:00,480,
ST_15,07:04:00,08:52:00,360,
ST_15,08:52:00,09:04:00,720,
ST_15,09:04:00,20:52:00,360,
ST_15,20:52:00,21:00:00,480,
ST_15,21:00:00,22:00:00,720,
ST_15,22:00:00,23:00:00,900,
ST_16,05:30:00,05:45:00,900,
ST_16,05:45:00,06:08:00,1380,
ST_16,06:08:00,06:16:00,480,
ST_16,06:16:00,06:48:00,480,
ST_16,06:48:00,07:04:00,960,
ST_16,07:04:00,20:28:00,360,
ST_16,20:28:00,20:35:00,420,
ST_16,20:35:00,20:41:00,360,
ST_16,20:41:00,20:48:00,420,
ST_16,20:48:00,21:00:00,360,
ST_16,21:00:00,22:00:00,720,
ST_16,22:00:00,23:00:00,900,
ST_17,05:00:00,21:00:00,900,
ST_17,21:00:00,22:00:00,1200,
ST_18,06:00:00,21:30:00,900,
ST_18,21:30:00,21:47:30,1050,
ST_18,21:47:30,22:21:30,1020,
ST_18,22:21:30,22:40:00,1110,
ST_18,22:40:00,23:00:00,1200,
ST_21,05:20:00,05:25:00,300,
ST_21,05:25:00,05:40:00,900,
ST_21,05:40:00,05:51:00,660,
ST_21,05:51:00,06:00:00,540,
ST_21,06:00:00,09:00:00,600,
ST_21,09:00:00,10:18:00,780,
ST_21,10:18:00,10:22:00,240,
ST_21,10:22:00,10:31:00,540,
ST_21,10:31:00,11:10:00,780,
ST_21,11:10:00,11:34:00,720,
ST_21,11:34:00,12:00:00,780,
ST_21,12:00:00,21:00:00,600,
ST_21,21:00:00,22:00:00,720,
ST_21,22:00:00,22:30:00,900,
ST_21,22:30:00,22:50:00,1200,
ST_22,04:40:00,05:04:00,720,
ST_22,05:04:00,05:18:00,840,
ST_22,05:18:00,05:30:00,720,
ST_22,05:30:00,05:44:00,840,
ST_22,05:44:00,06:08:00,720,
ST_22,06:08:00,09:08:00,600,
ST_22,09:08:00,10:56:00,720,
ST_22,10:56:00,12:01:00,780,
ST_22,12:01:00,21:01:00,600,
ST_22,21:01:00,21:15:00,840,
ST_22,21:15:00,22:15:00,720,
ST_23,05:10:00,21:30:00,600,
ST_23,21:30:00,21:50:00,1200,
ST_24,04:40:00,21:00:00,600,
ST_24,21:00:00,21:20:00,1200,
ST_24,21:20:00,21:50:00,1800,
ST_24,21:50:00,22:00:00,600,
ST_24,22:00:00,23:20:00,1200,
ST_25,14:00:00,21:00:00,360,
ST_25,21:00:00,22:00:00,720,
ST_25,22:00:00,23:00:00,900,
ST_26,14:00:00,21:00:00,360,
ST_26,21:00:00,22:00:00,720,
ST_26,22:00:00,23:00:00,900,
ST_27,05:00:00,21:00:00,900,
ST_27,21:00:00,22:00:00,1200,
ST_28,05:00:00,21:00:00,900,
ST_28,21:00:00,22:00:00,1200,
TL1_01,05:00:00,06:00:00,900,
TL1_01,06:00:00,09:30:00,315,
TL1_01,09:30:00,12:03:00,540,
TL1_01,12:03:00,17:04:00,420,
TL1_01,17:04:00,20:34:00,315,
TL1_01,20:34:00,22:08:30,630,
TL1_01,22:08:30,22:20:00,690,
TL1_01,22:20:00,22:32:00,720,
TL1_02,05:00:00,05:51:00,1020,
TL1_02,05:51:00,06:00:00,540,
TL1_02,06:00:00,06:17:00,340,
TL1_02,06:17:00,06:35:00,300,
TL1_02,06:35:00,09:32:00,350,
TL1_02,09:32:00,09:40:15,495,
TL1_02,09:40:15,09:49:30,555,
TL1_02,09:49:30,12:27:00,585,
TL1_02,12:27:00,12:35:45,525,
TL1_02,12:35:45,17:04:05,350,
TL1_02,17:04:05,17:11:00,415,
TL1_02,17:11:00,17:15:45,285,
